Domain,Having_@_symbol,Having_IP,Path,Prefix_suffix_separation,Protocol,Redirection_//_symbol,Sub_domains,URL_Length,age_domain,dns_record,domain_registration_length,http_tokens,label,statistical_report,tiny_url,web_traffic
ip55.ip-144-217-29.net,0,0,/www.itau.com.br/CartaoMilhas/atendimento/chama.php,1,http,0,1,1,2,0,2,0,1,0,0,1
carretroller.com.br,0,0,/sss/image.htm,0,http,0,2,0,1,0,1,0,1,0,0,1
us.imdb.com,0,0,/name/nm0004931/,0,http,0,0,0,2,0,2,0,0,0,0,0
www.juliezickefoose.com,0,0,/articles/ivory_billed_wp.html,0,http,0,2,2,0,0,0,0,0,0,0,1
www.mbr-pwrc.usgs.gov,0,0,/id/framlst/i0011id.html,1,http,0,1,0,1,0,1,0,0,0,0,0
www.fancyfriends.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.cdu.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,2
qzsclothing.com,0,0,/mailbox/Yah/T/Y1.html,0,http,0,0,0,1,1,1,0,1,1,0,1
zaybtan.com,0,0,/blessedd/aptgd/index.php,0,http,0,0,0,1,1,1,0,1,1,0,1
www.cfainc.org,0,0,/breeds/profiles/japanese.html,0,http,0,2,0,0,0,0,0,0,0,0,1
sunshinezzz.ieasysite.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,2
www.wbu.com,0,0,/chipperwoods/photos/revireo.htm,0,http,0,2,0,0,0,1,0,0,0,0,2
www.whisperwoodcats.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
04daa73b.ngrok.io,0,0,/secured42/23e08230a93871fa650553ccdf54ecf7/signin/,0,http,0,1,1,1,0,1,0,1,0,0,1
www.top-website-promotion.co.uk,0,0,/,1,http,0,2,0,0,0,0,0,0,0,0,1
www.searchinnovation.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
habercinimnette.tk,0,0,/index2.php,0,http,0,0,0,1,0,1,0,1,0,0,1
zioras.pl,0,0,/Gdocs/s/,0,http,0,0,0,0,0,1,0,1,0,0,1
www.kenyabirds.org.uk,0,0,/darter.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
tetedebois.ca,0,0,/wonderland/Gdoccc/,0,http,0,0,0,0,0,1,0,1,0,0,1
sullivancreative.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,1
littlemulticlock.com,0,0,/littlemulticlock/files/littlemulticlock.html,0,http,0,0,2,0,0,0,0,0,0,0,1
www.freecartoonsex.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,1,2
www.nanotechnopolis.com,0,0,/validdocument/9dbe7127e25a7065795f971452e848c0/,0,http,0,0,1,0,0,1,0,1,0,0,1
www.pageviews.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
vetsipujcka.cz,0,0,/,0,http,0,0,2,1,0,1,0,1,0,0,1
polymer-pipe.com,0,0,/a,1,http,0,0,0,0,0,1,0,1,0,0,2
www.uvm.edu,0,0,/about_uvm/visiting/,0,http,0,2,2,1,0,1,0,0,0,0,0
www.jastusa.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
us.imdb.com,0,0,/name/nm0001242/,0,http,0,0,0,2,0,2,0,0,0,0,0
mobilier-lemnmasiv.ro,0,0,/wp-content/plugins/giga-slider/lang/alibaba.com/Login.htm,1,http,0,2,1,1,0,1,0,1,0,0,1
www.colorpagesinc.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,2
us.imdb.com,0,0,/name/nm0293659/,0,http,0,0,0,2,0,2,0,0,0,0,0
animaldiversity.ummz.umich.edu,0,0,/site/accounts/sounds/campephilus_guatemalensis.html,0,http,0,1,1,1,0,1,0,0,0,0,0
www.catteryrow.com,0,0,/pacificpurr/index.html,0,http,0,2,0,0,0,1,0,0,1,0,1
tetedebois.ca,0,0,/wonderland/Gdoccc/,0,https,0,0,0,0,0,1,0,1,0,0,1
festainfantilbh.com.br,0,0,/piscina_de_bolinhas/index.htm,0,http,0,2,2,1,0,1,0,1,0,0,1
hoiniki.by,0,0,/wp-content/ngg/modules/1/sa/index.php,0,http,0,0,2,1,0,1,0,1,0,0,2
lightshadeinc.com,0,0,/wp-content/dropbox/dropbox/,0,http,0,0,0,0,0,1,0,1,0,0,1
baltkagroup.com,0,0,/check/source/verification.php,0,http,0,0,0,1,1,1,0,1,1,0,1
www.mangoverde.com,0,0,/birdsound/spec/spec104-167.html,0,http,0,2,2,0,0,0,0,0,0,0,2
www.geocities.com,0,0,/kitties2luv/,0,http,0,0,0,2,0,2,0,0,0,0,2
www.resolutionmedia.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,2
www.pagerankers.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,2
www.portlandwebvisibility.com,0,0,,0,http,0,0,0,1,1,1,0,0,1,0,1
www.supporto-informatici.info,0,0,/cartasi_1.php,1,http,0,2,0,1,0,1,0,1,1,0,1
www.softdemon.com,0,0,/clock/,0,http,0,0,0,0,0,1,0,0,0,0,1
familyinsuranceservices.com,0,0,/-/am/,0,https,0,0,0,0,0,0,0,1,0,0,2
secure-notification-pagesfb-inc.com,0,0,/,1,https,0,0,0,1,1,1,0,1,1,0,1
www.mltmarine.com,0,0,/ml/Tr4p/bf653e242e090f4367f03ec51d4c779e/,0,http,0,0,2,0,0,1,0,1,0,0,1
signin.amazon.co.uk-prime.form-unsuscribe.id-7816.nproofing.com.au,0,0,/ren/op/,1,http,0,1,1,1,0,1,0,1,1,0,1
cover-acct0020.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
grannyflat-s.com.au,0,0,/data/domainz/review/,1,http,0,0,0,1,0,1,0,1,1,0,1
recover8544.esy.es,0,0,/index.html,0,http,0,2,0,1,1,1,0,1,1,0,1
www.povonline.com,0,0,/2001/news060901.htm,0,http,0,2,0,2,0,1,0,0,0,0,1
www.uvm.edu,0,0,/snr/,0,http,0,2,2,1,0,1,0,0,0,0,0
www.rstwebsolutions.com,0,0,/,0,http,0,0,0,0,0,1,0,0,1,0,1
www.hentaigamer.com,0,0,,0,http,0,0,0,2,0,2,0,0,0,0,1
www.uvm.edu,0,0,/~sjc/,0,http,0,0,0,1,0,1,0,0,0,0,0
phpmatrimonialscript.in,0,0,/wp-includes/SimplePie/css/BOA/card.php,0,http,0,0,2,1,0,1,0,1,0,0,2
www.radaradt.com,0,0,/portal/libraries/gantry/facets/menu/themes/touch/esp/zessd.php,0,http,0,2,1,0,0,1,0,1,0,1,1
www.sagittariusglobal.com,0,0,//portal/cache/Cielo/index.html,0,http,1,2,2,0,0,1,0,1,0,0,1
binary-project.com,0,0,/cha/chase/home/action.php,1,https,0,0,0,0,0,1,0,1,0,1,2
www.monkeydog.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
xicksy.win,0,0,/xhht4ff2odc.html,0,http,0,0,0,1,0,1,0,1,1,0,1
www.awn.com,0,0,/mag/issue1.9/articles/kowlagrinch1.9.html,0,http,0,1,2,0,0,1,0,0,0,0,0
lambabajunior.com,0,0,/4wale/Googledrt1/,0,http,0,0,0,1,1,1,0,1,1,0,1
safety-check-67894.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
debate.uvm.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.rankmagic.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,2
www.loftinpro.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,2
www.rickaudio.com,0,0,,0,http,0,0,0,2,0,2,0,0,0,0,1
igforweddingpros.com,0,0,/hhhhhhh/driveup/66dc158d3547ff71bd59d802589a4704/login.php,0,http,0,0,1,1,1,1,0,1,1,0,1
www.geocities.com,0,0,/sunnybrookkittens/,0,http,0,0,0,2,0,2,0,0,0,0,2
searchtripdeals.com,0,0,/!!..HXtR77LffQ..!!/home/,0,http,0,1,0,1,1,1,0,1,1,0,1
kalempong-fb01.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
tinyurl.com,0,0,/kvuukxs,0,https,0,0,0,0,0,0,0,1,0,1,0
www.animetric.com,0,0,/bgames.html,0,http,0,2,0,0,0,1,0,0,0,0,2
members.shaw.ca,0,0,/jbobtails/index.htm,0,http,0,2,0,0,0,1,0,0,0,0,0
paypal.gb-ppsweb.com,0,0,/sd/confirm.php,1,http,0,2,2,1,1,1,0,1,1,0,1
www.uvm.edu,0,0,/~dos/assist/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.kaydekatz.com,0,0,,0,http,0,0,0,2,0,2,0,0,0,0,1
festainfantilbh.com.br,0,0,/central/images/casa_small.jpg,0,http,0,2,2,1,0,1,0,1,0,0,1
saferpdf.000webhostapp.com,0,0,/adobe.html,0,http,0,2,0,0,0,0,0,1,0,0,0
bright-wedding.com.ua,0,0,/wp-content/uploads/2017/05/.a/,1,http,0,2,2,1,0,1,0,1,0,0,1
animaldiversity.ummz.umich.edu,0,0,/site/accounts/classification/piciformes.html,0,http,0,1,1,1,0,1,0,0,0,0,0
www.dillobits.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.dad.state.vt.us,0,0,/atp/resource%20links/communication.htm,0,http,0,1,2,0,0,1,0,0,0,0,2
rajspaces.com,0,0,/upload/EserviceDLAcct/irs/ir/index.html,0,https,0,0,2,1,1,1,0,1,1,0,1
radiocatolicalaconsentida.com,1,0,/funciones/oba/DHLAUTO/DHLAUTO/DHL%20AUTO/dhl.php,0,http,0,1,1,0,0,1,0,1,0,0,1
ournepal.com,0,0,/images/band_of_kathmandu/scarred/fomula1/ssControlPanel.htm,0,http,0,0,1,0,0,1,0,1,0,0,1
groups.yahoo.com,0,0,/group/voice_actor_appreciation/cal///group/voice_actor_appreciation/,0,http,1,0,1,2,0,2,0,0,0,0,0
fb-systemapps.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
lambabajunior.com,0,0,/pdf/Googledrt1/,0,http,0,0,0,1,1,1,0,1,1,0,1
www.uvm.edu,0,0,/~career,0,http,0,0,0,1,0,1,0,0,0,0,0
fedex.56690.services,0,0,/rd01.htm,0,http,0,2,0,1,0,1,0,1,1,0,1
acr.suisscard.ch.secure3.registrierung.suisstip.info,0,0,/,0,http,0,1,2,0,0,1,0,1,1,0,1
www.blueprintsoftwareworks.com,0,0,/atomsync/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.co-bridge.com,0,0,,1,http,0,0,0,2,0,2,0,0,0,0,1
www.mbr-pwrc.usgs.gov,0,0,/id/framlst/i1090id.html,1,http,0,1,0,1,0,1,0,0,0,0,0
www.sagerock.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.wbu.com,0,0,/chipperwoods/photos/hwood.htm,0,http,0,2,0,0,0,1,0,0,0,0,2
www.uvm.edu,0,0,/~dmatthew/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.rossjackson.co.uk,0,0,/,0,http,0,2,0,0,0,1,0,0,0,0,1
ecutrack.com,0,0,/box1/,0,http,0,0,0,0,0,1,0,1,0,0,1
wocci.com,0,0,/c3/,0,http,0,0,0,0,0,1,0,1,0,0,1
www.radaradt.com,0,0,/portal/libraries/gantry/images/iphone/esp/error.php,0,http,0,2,2,0,0,1,0,1,0,1,1
www.squirrelhouse.com,0,0,/enter/birds/index.html,0,http,0,2,0,0,0,0,0,0,0,0,1
www.slickwebz.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
fb-securitypolicy101inc.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
www.unitedkingdomimmigrationservices.org,0,0,/jj_jp/e3dc325482ee637ca0bda89a9370b486/,0,http,0,0,1,0,0,1,0,1,1,0,1
belgiumimagyarok.be,0,0,/wp/log.htm,0,http,0,0,0,1,0,1,0,1,0,0,1
kalera-fb-scrty1.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
anuragjewellery.com,0,0,/upd_CH_as/index.php,0,https,0,0,0,0,0,1,0,1,0,0,1
www.dvfilm.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,2
www.sagittariusglobal.com,0,0,//portal/cache/Cielo/ambiente-seguro.php,0,http,1,2,2,0,0,1,0,1,0,0,1
www.quirk.biz,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.geocities.com,0,0,/spirestudio/index.htm,0,http,0,2,0,2,0,2,0,0,0,0,2
www.aarp.org,0,0,/mmaturity/mar_apr00_preview/creators.html,0,http,0,2,2,0,0,0,0,0,0,0,0
andrewrobertsllc.info,0,0,/adobe/adb/,0,http,0,0,0,0,0,0,0,1,0,0,1
segurom3.beget.tech,0,0,/atendimentoseguro/,0,http,0,0,0,0,0,0,0,1,0,0,0
audubon2.org,0,0,/webapp/watchlist/viewspecies.jsp,0,http,0,0,2,0,0,1,0,0,0,0,1
www.shadenshadow.com,0,0,,0,http,0,0,0,0,0,1,0,0,1,0,1
fgts.mobi,0,0,/processa.php,0,http,0,0,0,0,0,1,0,1,1,0,1
www.jsb.ac.in,0,0,/notice/cool.php,0,http,0,1,0,1,0,1,0,1,0,0,2
abuv.com.br,0,0,/1cliente.conectado.jw1/atendimento_pessoa_fisica/criptografado/index1.php,0,http,0,1,1,1,0,1,0,1,0,0,1
www.submit-pro.com,0,0,/,1,http,0,0,0,0,0,1,0,0,0,0,1
www.seoinc.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,2
www.uvm.edu,0,0,/~pmrc/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.submit-away.com,0,0,/,1,http,0,0,0,2,0,2,0,0,0,0,1
www.nzbirds.com,0,0,/birds/takapu.html,0,http,0,2,0,0,0,1,0,0,0,0,2
store2.apple.ch.email-forwarding.webstore.websis.info,0,0,/sp/79900b0f5b721ddb89396e71eb7fad41/infos.html,1,http,0,1,1,0,0,1,0,1,1,0,1
kontuit-fb01.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
suisscards-ch.elecapponline.net,0,0,/ch-de/suisse/,1,http,0,0,0,1,1,1,0,1,1,0,1
www.mxac.com.au,0,0,/dragonfly.htm,0,http,0,1,0,1,0,1,0,0,0,0,2
animaldiversity.ummz.umich.edu,0,0,/site/accounts/information/pelecanus_occidentalis.html,0,http,0,1,1,1,0,1,0,0,0,0,0
www.mcdougalldigital.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
get-verifi.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,0,1,0,1,1,0,1
www.goepsa.com,0,0,/Old%20Files/yahoo/IDCHECK.html,0,http,0,2,0,2,0,1,0,1,0,0,1
checkpoint-erorr-fb005.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
www.neseabirds.com,0,0,/shearwatermanx.htm,0,http,0,2,0,2,0,0,0,0,0,0,2
www.travrica.com,0,0,/ntime/T/Y1.html,0,http,0,2,0,1,1,1,0,1,0,0,1
shobiziems.com,0,0,/dreamforce/sess/ca43f279b087320cba6ba3087a8f1f39/,0,https,0,0,2,1,0,0,0,1,0,0,2
unimore.gr,0,0,/shay/work/page/zip/secure/12120521a7245f21cec4ea331e4498b7/,0,http,0,0,1,1,0,1,0,1,0,0,1
crimsonadvisorygroup.com,0,0,/wp-admin/online-banking/Cappi/One360.php,0,http,0,0,2,0,0,1,0,1,1,0,1
sociopremiosedescontos.com,0,0,/cadastro/,0,http,0,0,0,1,1,1,0,1,1,0,1
teamknightrider.com,0,0,/cast/plato/plato.html,0,http,0,0,0,0,0,1,0,0,1,0,1
www.npwrc.usgs.gov,0,0,/resource/birds/forest/species/podinigr.htm,0,http,0,1,2,1,0,1,0,0,0,0,0
www.geocities.com,0,0,/obsidianblaze/,0,http,0,0,0,2,0,2,0,0,0,0,2
www.jobduties.org,0,0,/boj/bmg/,0,http,0,0,0,0,0,1,0,1,0,0,2
fppkdo.pspu.ru,0,0,/error/058f0b949d02568411f89bf8/ppgoindexpage.php,0,http,0,1,1,0,0,1,0,1,0,0,2
www.geocities.com,0,0,/hushie_hush/,0,http,0,0,0,2,0,2,0,0,0,0,2
www.acutesoftware.com.au,0,0,/timer.html,0,http,0,1,0,1,0,1,0,0,0,0,1
stikliniekadarbnica.lv,0,0,/zrichieattnii/attiinnddeexx.php,0,http,0,0,2,1,0,1,0,1,1,0,1
cname.hub-web.com,0,0,/proccesing-fbaccountss/login.php,1,http,0,2,2,1,1,1,0,1,1,0,1
www.uvm.edu,0,0,/~susagctr/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.naturcalendar.com,0,0,/,0,http,0,0,0,0,0,1,0,0,1,0,1
www.greatgreenmacaw.org,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.diethealthresource4u.com,0,0,/wp-content/plugins/Ashe/5940275e8ad33d7180718c132f39d9f0/,0,http,0,0,1,0,0,0,0,1,0,0,1
tinyurl.com,0,0,/mt5hquu,0,https,0,0,0,0,0,0,0,1,0,1,0
kamazcentr.nichost.ru,0,0,/media/k2/index2.html,0,http,0,2,0,0,0,1,0,1,0,0,1
info-support-il.hol.es,0,0,/facebook,1,http,0,0,0,1,1,1,0,1,1,0,1
horizongarments.com,0,0,/Asher/image.htm,0,http,0,0,0,2,0,2,0,1,0,0,1
www.twesley.com,0,0,/~shiftcal/,0,http,0,0,0,2,0,1,0,0,0,0,2
radiocatolicalaconsentida.com,1,0,/funciones/oba/DHLAUTO/DHLAUTO/DHL%20AUTO/dhl.php,0,http,0,1,1,0,0,1,0,1,0,0,1
recovery-your-acct-chekpoin-402.esy.es,0,0,/recovery/index.html,1,http,0,2,2,1,1,1,0,1,1,0,1
www.uvm.edu,0,0,/~video/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.geocities.com,0,0,/heavenlymews/,0,http,0,0,0,2,0,2,0,0,0,0,2
02929483338cocq.000webhostapp.com,0,0,/1.html,0,http,0,2,0,0,0,0,0,1,0,0,0
en.wikipedia.org,0,0,/wiki/darter,0,http,0,0,0,2,0,2,0,0,0,0,0
en.wikipedia.org,0,0,/wiki/nectarinidae,0,http,0,0,0,2,0,2,0,0,0,0,0
www.kenyabirds.org.uk,0,0,/gw_pelican.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
www.landsnfields.com,0,0,/dropbox/dropbox/,0,http,0,0,0,1,1,1,0,1,1,0,1
deliziedallasicilia.com,0,0,/view2/file/index.php,0,https,0,0,2,0,0,1,0,1,0,0,1
www.geocities.com,0,0,/svendesign/,0,http,0,0,0,2,0,2,0,0,0,0,2
www.silkenrosepersians.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.kenyabirds.org.uk,0,0,/parrot-ob.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
www.kenyabirds.org.uk,0,0,/barb-bt.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
manieyt.tk,0,0,/,0,http,0,0,2,1,0,1,0,1,0,0,1
www.uvm.edu,0,0,/~clascomp/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/map/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.lux-aeterna.com,0,0,/clock/,1,http,0,0,0,2,0,0,0,0,0,0,2
pss.uvm.edu,0,0,/hortclub/,0,http,0,0,0,1,0,1,0,0,0,0,0
bakerstreetdozen.com,0,0,/frewernews.html,0,http,0,0,0,0,0,0,0,0,0,0,2
servicossociaiscaixa.com.br,0,0,,0,http,0,0,0,1,0,1,0,1,1,0,1
www.emba.uvm.edu,0,0,/~wilson/,0,http,0,2,0,1,0,1,0,0,0,0,0
www.jlist.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,1,0
animaldiversity.ummz.umich.edu,0,0,/site/accounts/information/pelecanus_erythrorhynchos.html,0,http,0,1,1,1,0,1,0,0,0,0,0
www.montereybay.com,0,0,/creagrus/woodpeckers.html,0,http,0,2,0,0,0,0,0,0,0,0,2
c4cqk784.caspio.com,0,0,/dp.asp,0,https,0,2,2,0,0,1,0,1,1,0,0
www.nzbirds.com,0,0,/birds/sulphurcrested.html,0,http,0,2,0,0,0,0,0,0,0,0,2
michiganlegacyrun.org,0,0,/wp-includes/images/media/docs/cb526d16caaa76162cf2058f1e4e13b0/,0,http,0,0,1,2,0,2,0,1,1,0,1
www.shokushu.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
cwf.uvm.edu,0,0,/cris/,0,http,0,0,0,1,0,1,0,0,0,0,0
birds.cornell.edu,0,0,/bfl/speciesaccts/ariwoo.html,0,http,0,2,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~dmatthew/,0,http,0,0,0,1,0,1,0,0,0,0,0
webmupgrde060517.tripod.com,0,0,/,0,http,0,0,0,0,0,0,0,1,0,0,1
www.cutepet.org,0,0,/,0,http,0,0,0,2,0,0,0,0,0,0,2
www.gem.tools,0,0,/shell/dejiwire/fmsk/garyspeed/23f054ce024a3113f0301273182520ca/,0,https,0,0,1,0,0,1,0,1,0,0,1
jokextreme.com,0,0,/irs.return/Payment%20Lookup.html,0,https,0,2,2,1,1,1,0,1,1,0,1
www.verification-mobile-nab.com,0,0,/cgi/e8e11a52ed442dc4b327eaa2f19c2521/login/,1,http,0,0,1,1,1,1,0,1,1,0,1
www.inklineglobal.org,0,0,/products/vdp/,0,http,0,0,0,0,0,1,0,0,0,0,1
bit.ly,0,0,/2pgU0ne,0,http,0,0,0,1,0,1,0,1,0,1,0
www.con-v-air.com,0,0,/oxylus/Gee--mpp/Valid/a3356904,1,http,0,0,2,0,0,0,0,1,0,0,2
consultabeneficiosmirror01.esy.es,0,0,/Consulta/acesso/,0,http,0,0,2,1,1,1,0,1,1,0,1
www.epinions.com,0,0,/musc-album-musc-freberg__stan/tk_~mm032.1.2,0,http,0,1,2,2,0,2,0,0,0,0,2
www.spiderbait.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,1,1
www.aharsntenetsrelsioncustomizedia.com,0,0,/domain/indexx.htm,0,http,0,2,2,1,1,1,0,1,1,0,1
abuv.com.br,0,0,/cliente.conectado1/atendimento_pessoa_fisica/criptografado/index1.php,0,http,0,1,1,1,0,1,0,1,0,0,1
www.birdnature.com,0,0,/bb3tw.html,0,http,0,2,0,0,0,0,0,0,0,0,1
www.giftmorden.com,0,0,/a1/crypt/index.html,0,http,0,2,0,1,1,1,0,1,1,0,1
www.12noon.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.calebcats.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,2
innovateapp.ru,0,0,/inj/1au/03.php,0,http,0,0,0,1,0,1,0,1,1,0,1
sicredisms.ignitiondomain.com,0,0,/2017/validarclientes/mobi/index.php,0,http,0,2,2,0,0,0,0,1,1,0,2
www.unitedkingdomimmigrationservices.org,0,0,/jj_jp/,0,http,0,0,2,0,0,1,0,1,1,0,1
www.christendom.edu,0,0,/athletics/,0,http,0,0,0,1,0,1,0,0,0,0,2
universitycommunications.uvm.edu,0,0,/fall99releases/webclimbthewalls.htm,0,http,0,2,2,1,0,1,0,0,0,0,0
www.carolyneslick.com,0,0,/chase/Chase_Online.html,0,http,0,2,0,1,1,1,0,1,1,0,1
www.syscan-id.com,0,0,//tmp/install_4e01bd078ea7d/admin/views/Unibe.php,1,http,1,2,2,0,0,1,0,1,0,0,1
virgilecatherine.fr,0,0,/oral/css/login.php,0,http,0,0,0,1,0,1,0,1,0,0,1
www.rankhigh.biz,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
149.56.201.163,0,1,/nis-card/,0,http,0,2,0,1,1,1,0,1,0,0,1
www.antarcticconnection.com,0,0,/antarctic/wildlife/penguins/index.shtml,0,http,0,2,2,0,0,0,0,0,0,0,2
www.tntpuff.com,0,0,,0,http,0,0,0,2,0,2,0,0,0,0,1
www.adaptivedesign.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.wanderfootventures.com,0,0,/images/admin/match.html,0,http,0,2,2,0,0,1,0,1,1,0,1
town-el.com,0,0,/images/furniture/living-room/nrpgroup/docusign.com/ldcs/index.php,1,http,0,2,1,1,1,1,0,1,1,0,1
www.uvm.edu,0,0,/~dceweb/lane/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.azzcardfile.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.firezine.net,0,0,/issue6/fz6_07.htm,0,http,0,2,0,0,0,1,0,0,0,0,2
lambabajunior.com,0,0,/lol/image.htm,0,http,0,0,0,1,1,1,0,1,1,0,2
muvolam.com,0,0,//yahu/yahoo/login_verify2&amp;.src=ym/mail.html,0,http,1,2,2,2,0,2,0,1,0,0,1
www.csoftlab.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
verification-mobile-nab.com,0,0,/cgi/e8e11a52ed442dc4b327eaa2f19c2521/login/,1,http,0,0,1,1,1,1,0,1,1,0,1
members.tripod.com,0,0,/~leemichaelwithers/sfh.htm,0,http,0,2,0,0,0,0,0,0,0,0,0
abuv.com.br,0,0,/cliente.conectado40/atendimento_pessoa_fisica/criptografado/index1.php,0,http,0,1,1,1,0,1,0,1,0,0,1
www.australinvestment.com,0,0,/.NSGG/B/,0,https,0,2,0,0,0,1,0,1,0,1,1
kathygarver.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.ma-liakatz.com,0,0,/,1,http,0,0,0,2,0,2,0,0,0,0,1
centreforcorporatecoaching.com,1,0,/okaposa/engauto189/mailbox/mailbox/,0,http,0,0,1,0,0,1,0,1,0,0,1
agenmurahgrosir.com,0,0,/page/Bofa/security.php,0,http,0,0,0,0,0,1,0,1,0,0,2
www.uvm.edu,0,0,/~der/,0,http,0,0,0,1,0,1,0,0,0,0,0
nordaglia.com,0,0,/gcheck/source/verification.php,0,http,0,0,0,1,1,1,0,1,1,0,1
www.angelfire.com,0,0,/ia/anniversary/,0,http,0,0,0,0,0,0,0,0,0,0,0
p0f.desi,0,0,/Login_to_Your_Account(9).htm,0,http,0,0,0,1,0,1,0,1,1,0,1
thesheeparecoming.tripod.com,0,0,/papercrane/,0,http,0,0,0,0,0,0,0,0,0,0,1
pascasarjana.uniba-bpn.ac.id,0,0,/administrator/components/com_joomlaupdate/redire.html,1,http,0,1,1,2,0,2,0,1,0,0,2
w-reia.com,0,0,/wichita/new.php,1,http,0,0,1,1,1,1,0,1,1,0,1
www.avrs.net,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.greglasley.net,0,0,/gvireo.html,0,http,0,2,0,0,0,0,0,0,0,0,1
www2.117.ne.jp,0,0,/~mb1996ax/enadc.html,0,http,0,1,0,1,0,1,0,0,0,0,2
fgts-caixa.cf,0,0,/principal.php,1,http,0,0,0,1,0,1,0,1,1,0,1
scs-network.com,0,0,/umpi/dba.html,1,http,0,0,0,0,0,0,0,1,0,0,2
www.concisegroup.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
recover-acct88000.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
www.paraben.com,0,0,/html/clock2.html,0,http,0,2,0,0,0,1,0,0,0,0,2
platerom.ro,0,0,/mygenlvl/products/viewer.php,0,http,0,0,0,1,0,1,0,1,0,0,2
engbishoujo.tripod.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,1
www.rapidblue.co.uk,0,0,/,0,http,0,2,0,0,0,1,0,0,0,0,1
info-support-il.hol.es,0,0,/log1.php,1,http,0,2,0,1,1,1,0,1,1,0,1
www.1digital.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
